title,budget,genre,language,runtime,release_month,director_experience,lead_actor_popularity,supporting_cast_rating,marketing_budget,production_house_rating,competition_level,num_screens,franchise,ott_release,country,certification_rating,revenue,roi,revenue_budget_ratio,budget_category,runtime_category,release_season,genre_popularity,category
Movie_1404,8491735.64,Comedy,Tamil,104,4,12,55.67,3.62,1350894.73,6.55,Low,1233,No,No,South Korea,U,10697192.61,25.971804393100474,1.2597180439310047,Low,Standard,Spring,80,Flop
Movie_1405,24936593.5,Fantasy,Tamil,84,4,5,84.97,3.13,10623768.55,7.5,Low,2302,Yes,No,USA,R,137895181.62,452.9832357414817,5.529832357414817,Medium,Short,Spring,75,Super Hit
Movie_1406,9272365.42,Fantasy,Tamil,155,11,20,45.76,6.24,1780285.78,6.75,Low,4855,No,No,Canada,R,50383993.35,443.3779954500542,5.433779954500542,Low,Epic,Fall,75,Blockbuster
Movie_1407,17092113.57,Drama,Spanish,173,2,7,75.88,7.91,2157247.64,8.16,Low,4811,Yes,No,Japan,A,92960730.81,443.8808397175892,5.438808397175891,Medium,Epic,Winter,70,Blockbuster
Movie_1408,7339291.13,Adventure,Spanish,120,4,9,33.23,9.71,3134594.4,4.47,Medium,1747,Yes,Yes,USA,PG-13,34786850.59,373.9810694769374,4.739810694769374,Low,Standard,Spring,78,Hit
Movie_1409,16535914.87,Fantasy,Hindi,126,10,11,59.87,5.93,8032743.82,4.41,Medium,691,No,No,Germany,PG,46211965.46,179.46421968970867,2.7946421968970867,Medium,Long,Fall,75,Average
Movie_1410,39817415.75,Animation,Telugu,159,10,15,87.74,5.83,12852707.69,4.72,Low,2377,Yes,Yes,Canada,R,307674388.22,672.7131016030341,7.7271310160303415,Medium,Epic,Fall,72,Super Hit
Movie_1411,7932501.16,Fantasy,Spanish,123,9,10,95.23,4.98,1844460.91,9.7,High,2067,No,No,UK,A,22421271.04,182.65071240153463,2.8265071240153463,Low,Long,Fall,75,Average
Movie_1412,8598500.8,Mystery,Spanish,136,4,28,29.31,8.46,1296773.81,8.4,Medium,1714,No,No,UK,UA,20873279.53,142.7548710584524,2.4275487105845244,Low,Long,Spring,62,Hit
Movie_1413,10833584.36,Crime,Telugu,147,11,8,77.28,5.13,1404082.74,6.46,Medium,3287,No,Yes,UK,PG-13,17256782.26,59.289683696153936,1.5928968369615393,Medium,Long,Fall,65,Flop
Movie_1414,13728568.89,Romance,Korean,170,9,26,23.15,8.95,5333824.24,6.01,Medium,4008,No,No,USA,PG-13,62174029.44,352.88063117262027,4.528806311726203,Medium,Epic,Fall,74,Blockbuster
Movie_1415,26063815.7,Romance,Telugu,159,11,23,60.79,5.66,10347755.79,4.56,High,3791,No,No,UK,PG,79986436.64,206.88690236556576,3.0688690236556577,Medium,Epic,Fall,74,Hit
Movie_1416,28096261.83,Thriller,French,164,12,26,63.29,8.9,8351813.69,7.65,High,2524,Yes,Yes,India,G,145568352.66,418.1057663143226,5.181057663143226,Medium,Epic,Winter,73,Blockbuster
Movie_1417,13414728.87,Horror,Korean,82,4,21,29.07,3.52,2209980.07,8.84,Medium,1419,No,No,Japan,U,18360461.3,36.867926872979,1.36867926872979,Medium,Short,Spring,68,Flop
Movie_1418,23858662.48,Action,French,135,8,24,34.25,5.84,8506685.92,9.93,Low,4955,No,No,France,PG-13,183768660.57,670.2387370794476,7.702387370794475,Medium,Long,Summer,85,Blockbuster
Movie_1419,29956150.51,Romance,Hindi,105,6,21,86.82,4.2,6709810.55,8.61,Low,2624,No,Yes,South Korea,G,166658025.96,456.33992726924646,5.563399272692465,Medium,Standard,Summer,74,Super Hit
Movie_1420,38977458.94,Horror,French,136,12,16,60.44,3.12,4637556.61,7.07,High,4245,No,No,India,U,54645964.3,40.198888758036624,1.4019888875803663,Medium,Long,Winter,68,Flop
Movie_1421,10295218.76,Sci-Fi,Tamil,138,6,23,52.53,9.67,5098222.12,7.52,Low,577,No,No,Canada,G,58565694.83,468.8630440524996,5.688630440524996,Medium,Long,Summer,77,Blockbuster
Movie_1422,3527592.3,Crime,Spanish,153,2,4,39.74,5.74,1533458.95,6.96,Low,1423,No,Yes,South Korea,A,5354765.05,51.79659650578101,1.5179659650578101,Low,Epic,Winter,65,Flop
Movie_1423,11402705.52,Animation,French,166,2,18,82.48,6.61,1736879.84,4.59,Medium,3997,No,No,Japan,G,60342160.05,429.19160232772555,5.291916023277254,Medium,Epic,Winter,72,Hit
Movie_1424,19124067.26,Romance,Tamil,87,2,11,93.94,3.83,3433053.2,8.64,High,4632,Yes,Yes,Canada,UA,49354869.28,158.07726258749832,2.5807726258749835,Medium,Short,Winter,74,Hit
Movie_1425,4336195.29,Comedy,Spanish,94,11,4,100.0,3.65,1622321.83,8.66,Low,4084,No,No,France,U,19563612.99,351.17001614565197,4.5117001614565195,Low,Standard,Fall,80,Super Hit
Movie_1426,21260748.6,Romance,Korean,96,1,27,93.04,4.18,4155223.63,7.61,Medium,3891,No,Yes,Japan,PG-13,64622443.83,203.9518741593134,3.039518741593134,Medium,Standard,Winter,74,Super Hit
Movie_1427,94664091.8,Adventure,Spanish,90,9,19,80.79,9.16,45890951.04,7.18,High,3661,No,No,USA,U,442839988.14,367.80144373602917,4.678014437360292,High,Standard,Fall,78,Blockbuster
Movie_1428,47964036.56,Action,Tamil,169,10,14,98.99,8.49,17328205.05,6.59,High,1681,No,No,Canada,R,226950988.06,373.1690748673718,4.731690748673718,Medium,Epic,Fall,85,Super Hit
Movie_1429,28216567.19,Drama,English,113,3,11,24.53,3.28,11003583.8,5.87,Low,3818,Yes,Yes,Japan,R,136597433.19,384.10365538161693,4.84103655381617,Medium,Standard,Spring,70,Hit
Movie_1430,9323746.69,Fantasy,Korean,91,3,29,30.45,4.07,3276973.93,4.91,Low,4824,No,Yes,India,A,44277189.6,374.88623481683203,4.74886234816832,Low,Standard,Spring,75,Hit
Movie_1431,4098242.99,Sci-Fi,Spanish,141,12,20,71.72,9.12,1342203.02,6.41,High,3562,No,Yes,India,G,21275982.9,419.1488877529928,5.191488877529928,Low,Long,Winter,77,Super Hit
Movie_1432,6186581.58,Thriller,Tamil,124,2,29,57.34,3.6,1524833.27,6.94,Low,2131,No,No,France,R,31108071.24,402.8313429271872,5.028313429271872,Low,Long,Winter,73,Hit
Movie_1433,22118440.27,Adventure,Spanish,114,8,12,65.74,9.2,5431286.53,6.39,High,1704,No,No,Canada,R,109618866.36,395.59944110833095,4.955994411083309,Medium,Standard,Summer,78,Hit
Movie_1434,23566067.96,Comedy,Korean,84,4,16,34.97,6.18,5027275.56,4.12,Medium,1249,No,No,Japan,U,37296446.91,58.26334275749918,1.5826334275749918,Medium,Short,Spring,80,Flop
Movie_1435,22871798.95,Mystery,Japanese,120,12,25,62.44,3.82,3338124.81,4.79,High,1887,No,Yes,UK,R,35727174.39,56.2062278883402,1.562062278883402,Medium,Standard,Winter,62,Flop
Movie_1436,18154264.15,Mystery,French,157,5,17,55.04,3.61,5354540.48,9.08,Low,4177,No,No,USA,PG,100262175.7,452.27892946572564,5.522789294657256,Medium,Epic,Spring,62,Super Hit
Movie_1437,14377506.59,Action,Hindi,107,8,24,56.91,9.8,4864525.77,7.63,Low,3690,No,No,USA,R,116936720.4,713.331015833671,8.13331015833671,Medium,Standard,Summer,85,Blockbuster
Movie_1438,16233134.79,Animation,Spanish,102,2,10,89.51,8.64,2283379.58,4.53,Medium,3566,No,No,Canada,A,92611910.79,470.5115616180995,5.705115616180996,Medium,Standard,Winter,72,Hit
Movie_1439,27188627.26,Action,Korean,153,6,14,31.91,6.48,11584789.57,9.16,Medium,2465,Yes,Yes,USA,A,122119856.73,349.15786134470693,4.49157861344707,Medium,Epic,Summer,85,Blockbuster
Movie_1440,13671734.38,Horror,Tamil,133,11,6,39.29,7.85,6025970.5,5.06,High,4730,No,No,Germany,PG,38050544.34,178.31541545791794,2.7831541545791794,Medium,Long,Fall,68,Average
Movie_1441,31308926.44,Animation,English,120,6,15,91.81,5.88,6697741.01,9.77,Low,1355,No,No,USA,A,158599500.52,406.5632027464689,5.065632027464689,Medium,Standard,Summer,72,Blockbuster
Movie_1442,45863187.12,Thriller,French,168,8,26,69.39,3.23,6576518.74,4.27,High,1003,No,Yes,Japan,R,72368124.74,57.79131212719785,1.5779131212719784,Medium,Epic,Summer,73,Flop
Movie_1443,14350018.63,Thriller,Telugu,158,4,16,95.86,6.47,6557317.73,4.22,Medium,4236,No,No,USA,U,68198805.46,375.25238272112256,4.752523827211226,Medium,Epic,Spring,73,Blockbuster
Movie_1444,18269757.93,Crime,Telugu,105,6,23,52.38,5.49,4172154.67,9.88,Medium,2263,No,No,Germany,G,44433594.87,143.2084488488896,2.4320844884888957,Medium,Standard,Summer,65,Super Hit
Movie_1445,7990973.05,Fantasy,Tamil,125,3,13,61.44,6.12,2482968.83,8.65,High,4526,Yes,No,France,R,40470083.83,406.4475074158834,5.0644750741588345,Low,Long,Spring,75,Blockbuster
Movie_1446,6252395.17,Romance,Japanese,156,3,13,33.21,8.84,2401983.17,4.87,Medium,545,No,No,South Korea,G,9394420.41,50.2531454677712,1.502531454677712,Low,Epic,Spring,74,Average
Movie_1447,12534823.21,Crime,Tamil,129,8,10,83.71,3.39,5151534.04,7.88,Medium,3172,Yes,No,France,R,30177867.75,140.7522407330386,2.407522407330386,Medium,Long,Summer,65,Super Hit
Movie_1448,11198679.78,Comedy,English,96,12,5,35.51,3.43,1155719.63,8.32,Medium,1819,No,No,Japan,R,15627668.11,39.5492005933578,1.395492005933578,Medium,Standard,Winter,80,Flop
Movie_1449,50334395.13,Fantasy,Tamil,165,11,29,78.14,9.92,16122089.67,8.07,Medium,1520,Yes,Yes,Germany,A,479872463.28,853.3688882932246,9.533688882932246,High,Epic,Fall,75,Blockbuster
Movie_1450,20692908.2,Crime,Korean,94,4,8,86.39,9.42,3429147.11,6.5,High,4582,No,Yes,UK,A,92210485.67,345.6139503387929,4.456139503387929,Medium,Standard,Spring,65,Hit
Movie_1451,8298218.32,Drama,Telugu,155,4,15,83.94,9.54,1998743.7,8.74,Low,2433,No,Yes,Canada,PG-13,75661980.6,811.7858518815157,9.117858518815156,Low,Epic,Spring,70,Blockbuster
Movie_1452,30884255.46,Action,Hindi,153,12,11,36.64,9.22,10756295.17,6.76,High,1578,No,No,USA,PG,46844869.06,51.67880320337177,1.5167880320337177,Medium,Epic,Winter,85,Average
Movie_1453,28927032.99,Fantasy,French,172,12,24,30.17,4.3,11617477.53,9.48,Low,2173,Yes,No,USA,UA,150836854.36,421.4390788441523,5.214390788441523,Medium,Epic,Winter,75,Blockbuster
Movie_1454,16337467.24,Drama,Spanish,125,2,4,24.1,6.47,5117120.33,5.6,High,4243,No,No,France,PG-13,39144658.9,139.60053492355155,2.396005349235516,Medium,Long,Winter,70,Flop
Movie_1455,13203756.72,Animation,Tamil,102,1,20,51.39,6.76,5333579.97,5.48,Low,1118,Yes,Yes,France,R,38080585.26,188.40720158315668,2.884072015831567,Medium,Standard,Winter,72,Super Hit
Movie_1456,11638505.91,Horror,Hindi,121,12,6,86.1,9.87,3680667.64,6.25,High,4019,No,No,India,UA,33040986.25,183.89371028811036,2.8389371028811032,Medium,Long,Winter,68,Super Hit
Movie_1457,18353607.3,Fantasy,Hindi,139,5,21,39.38,9.64,3508895.33,4.1,Medium,754,No,Yes,USA,G,50292582.98,174.02015395632878,2.7402015395632877,Medium,Long,Spring,75,Average
Movie_1458,8571471.68,Sci-Fi,French,113,10,24,78.35,4.17,1141392.78,4.15,Low,1558,No,No,Canada,G,21544421.5,151.35032004212374,2.5135032004212374,Low,Standard,Fall,77,Average
Movie_1459,12592909.36,Romance,French,93,1,3,24.79,3.83,4631237.08,4.12,High,3024,No,No,USA,PG-13,7524750.16,-40.24613419436221,0.5975386580563778,Medium,Standard,Winter,74,Flop
Movie_1460,11041869.82,Action,French,112,4,20,69.38,7.68,5260589.94,6.84,High,2905,No,No,UK,G,55372192.0,401.474776488535,5.01474776488535,Medium,Standard,Spring,85,Super Hit
Movie_1461,19140130.62,Horror,Hindi,103,6,14,22.13,3.43,8953870.84,9.74,Medium,3838,No,Yes,South Korea,PG-13,58088602.56,203.4911501560066,3.034911501560066,Medium,Standard,Summer,68,Hit
Movie_1462,29194827.52,Adventure,French,166,11,13,59.13,7.14,13360859.29,6.75,High,4421,No,Yes,France,PG-13,71426790.35,144.65563395114725,2.4465563395114724,Medium,Epic,Fall,78,Hit
Movie_1463,1693327.95,Horror,English,105,3,28,85.34,5.24,478031.46,5.48,High,2484,No,No,South Korea,PG-13,4512805.89,166.50513209800852,2.6650513209800852,Low,Standard,Spring,68,Hit
Movie_1464,40274131.72,Horror,French,118,12,22,58.0,9.2,18177834.21,4.94,Low,3364,Yes,No,France,A,199571027.99,395.53154709203505,4.95531547092035,Medium,Standard,Winter,68,Blockbuster
Movie_1465,6758144.79,Horror,French,140,9,24,77.78,3.86,2926547.12,5.83,Medium,1992,No,Yes,USA,U,19787218.84,192.79069115652968,2.9279069115652967,Low,Long,Fall,68,Hit
Movie_1466,21912735.68,Mystery,Tamil,162,12,23,66.11,5.0,10738023.32,9.57,Low,1873,Yes,No,Canada,R,119991810.23,447.58936530009754,5.475893653000975,Medium,Epic,Winter,62,Blockbuster
Movie_1467,11989792.18,Animation,Hindi,85,11,23,58.56,8.12,1391527.27,5.91,Medium,2295,No,No,South Korea,U,61328680.18,411.507449497761,5.11507449497761,Medium,Short,Fall,72,Super Hit
Movie_1468,5092215.07,Action,Telugu,166,12,14,35.27,3.58,1104797.83,7.66,High,2686,No,No,Japan,U,12557889.74,146.60957102897854,2.4660957102897854,Low,Epic,Winter,85,Flop
Movie_1469,15401773.35,Drama,Spanish,92,2,10,62.97,9.11,7307632.9,5.44,High,3297,No,Yes,Germany,A,84839258.53,450.8408454147263,5.508408454147262,Medium,Standard,Winter,70,Average
Movie_1470,4966678.32,Crime,Hindi,109,8,10,38.7,3.01,964956.57,4.71,Medium,942,No,Yes,UK,UA,6554289.38,31.965248355363578,1.3196524835536358,Low,Standard,Summer,65,Flop
Movie_1471,55468689.5,Action,English,173,9,11,95.71,7.29,25659118.54,4.17,Low,2172,No,Yes,India,R,536187363.06,866.648694774013,9.66648694774013,High,Epic,Fall,85,Super Hit
Movie_1472,20146418.95,Thriller,Korean,153,2,27,24.47,4.98,5671008.95,5.36,Medium,2219,Yes,Yes,USA,UA,63270447.63,214.05307209696446,3.1405307209696445,Medium,Epic,Winter,73,Average
Movie_1473,7622477.92,Comedy,Tamil,93,4,24,84.88,9.49,1247871.23,7.13,Low,997,No,No,South Korea,A,35019412.35,359.42294248062575,4.594229424806258,Low,Standard,Spring,80,Blockbuster
Movie_1474,13441295.22,Adventure,Spanish,98,10,4,73.07,8.45,3420717.43,5.47,Medium,3230,No,Yes,USA,PG,35117502.42,161.26576230352302,2.61265762303523,Medium,Standard,Fall,78,Average
Movie_1475,11406890.95,Sci-Fi,Spanish,151,5,27,80.6,5.82,5059797.6,7.71,Medium,4222,No,Yes,India,UA,56095900.45,391.77204109240654,4.9177204109240655,Medium,Epic,Spring,77,Blockbuster
Movie_1476,8615431.09,Horror,Japanese,95,8,24,40.46,3.67,2001158.29,9.61,Medium,2625,No,No,UK,UA,26759327.09,210.59765681440788,3.105976568144079,Low,Standard,Summer,68,Hit
Movie_1477,22549179.55,Drama,Telugu,106,2,4,61.0,9.8,9105013.12,8.65,Medium,537,No,Yes,UK,PG,105479090.5,367.77351817219443,4.677735181721944,Medium,Standard,Winter,70,Average
Movie_1478,11485176.72,Sci-Fi,Japanese,101,12,10,86.2,3.45,5659019.41,8.59,High,2879,No,Yes,India,G,27816795.46,142.19736568406933,2.4219736568406933,Medium,Standard,Winter,77,Average
Movie_1479,7577606.61,Fantasy,Telugu,167,11,21,35.96,5.56,1647522.68,6.94,High,3758,Yes,Yes,UK,R,18778774.26,147.8193343425623,2.478193343425623,Low,Epic,Fall,75,Hit
Movie_1480,9701910.67,Horror,Korean,159,7,3,97.43,9.57,3500066.79,8.09,High,2181,No,No,Germany,PG-13,51192838.86,427.6572893862771,5.276572893862771,Low,Epic,Summer,68,Super Hit
Movie_1481,5480587.49,Horror,Telugu,142,10,8,81.45,3.51,1918093.43,9.99,High,790,No,No,South Korea,R,7794287.57,42.21627853257753,1.4221627853257754,Low,Long,Fall,68,Flop
Movie_1482,10615601.15,Action,English,134,5,11,46.43,4.57,2923737.17,4.71,High,4239,No,Yes,Germany,U,33477562.57,215.3619102390636,3.1536191023906355,Medium,Long,Spring,85,Flop
Movie_1483,18271860.77,Crime,Spanish,150,7,16,47.19,9.2,8202081.12,5.88,Medium,4746,No,No,Germany,A,84399102.57,361.90753986354946,4.619075398635494,Medium,Long,Summer,65,Blockbuster
Movie_1484,23203355.33,Fantasy,French,148,3,13,25.52,7.18,10561155.18,4.71,Low,820,No,Yes,South Korea,R,71686857.93,208.95039493411062,3.0895039493411063,Medium,Long,Spring,75,Average
Movie_1485,18722578.77,Mystery,Korean,141,5,8,57.71,8.04,9007875.55,4.25,Medium,4195,Yes,No,Germany,PG,100331141.79,435.8831335284056,5.358831335284055,Medium,Long,Spring,62,Blockbuster
Movie_1486,8650758.63,Horror,French,152,3,17,41.69,6.06,2692186.87,7.99,Medium,1107,No,No,UK,R,23999738.08,177.42928807158265,2.7742928807158265,Low,Epic,Spring,68,Average
Movie_1487,37583597.04,Action,English,161,1,26,38.49,8.24,16843452.95,5.0,Low,799,No,No,Canada,A,204014429.86,442.8283770786193,5.4282837707861935,Medium,Epic,Winter,85,Super Hit
Movie_1488,13362920.16,Romance,French,155,3,18,86.97,5.92,5892933.5,9.37,Medium,2888,No,Yes,USA,G,65099163.57,387.1627068824753,4.871627068824753,Medium,Epic,Spring,74,Blockbuster
Movie_1489,19700307.47,Thriller,Korean,168,4,25,55.55,4.57,4257463.62,9.13,Low,3880,Yes,Yes,India,U,148782625.9,655.2299684995729,7.552299684995729,Medium,Epic,Spring,73,Blockbuster
Movie_1490,14566551.9,Action,Hindi,89,4,1,99.43,7.49,5206533.26,7.11,High,4457,No,No,South Korea,G,73862954.86,407.0723350802052,5.070723350802052,Medium,Short,Spring,85,Super Hit
Movie_1491,20902280.45,Adventure,French,108,4,5,76.33,6.47,7439677.12,6.85,Medium,3379,No,Yes,Germany,PG,60652431.99,190.17136257015443,2.9017136257015443,Medium,Standard,Spring,78,Hit
Movie_1492,21516774.88,Romance,Telugu,92,7,22,81.5,7.86,2181407.0,8.64,Medium,767,No,No,Germany,R,57308004.62,166.34105222371502,2.6634105222371502,Medium,Standard,Summer,74,Super Hit
Movie_1493,29969000.38,Romance,Tamil,100,9,22,50.73,8.29,8850888.94,8.86,Medium,4169,No,No,Canada,PG,253940869.87,747.3451454839617,8.473451454839616,Medium,Standard,Fall,74,Blockbuster
Movie_1494,3671388.76,Adventure,Tamil,142,6,8,50.6,4.12,1816669.85,7.86,Low,3962,No,No,France,A,16722660.34,355.48596003219234,4.554859600321923,Low,Long,Summer,78,Super Hit
Movie_1495,14229573.73,Adventure,Telugu,155,10,1,84.41,6.07,5371160.08,5.63,High,2742,No,No,Canada,A,37384788.68,162.72599158175908,2.6272599158175907,Medium,Epic,Fall,78,Average
Movie_1496,24996144.32,Romance,English,108,11,26,67.12,8.31,8530921.48,7.1,High,1154,No,No,South Korea,A,79968773.76,219.92443608998977,3.1992443608998977,Medium,Standard,Fall,74,Super Hit
Movie_1497,21477206.6,Drama,Spanish,128,7,4,69.22,3.37,5833847.83,5.43,High,926,No,Yes,India,UA,13964904.79,-34.97802088470854,0.6502197911529145,Medium,Long,Summer,70,Flop
Movie_1498,34345123.43,Crime,English,123,4,1,86.13,3.42,15390350.79,9.69,High,3978,No,No,India,G,47660455.74,38.769207911389366,1.3876920791138936,Medium,Long,Spring,65,Average
Movie_1499,10788249.59,Animation,Korean,129,4,19,51.24,4.34,1153837.39,9.53,Medium,2288,No,No,Canada,R,27964372.02,159.21139279092262,2.5921139279092262,Medium,Long,Spring,72,Average
Movie_1500,9960629.55,Fantasy,Tamil,100,9,15,38.71,7.48,1355919.0,6.6,High,1053,No,No,France,UA,14363386.57,44.201593864114734,1.4420159386411473,Low,Standard,Fall,75,Flop
Movie_1501,18085692.24,Crime,Hindi,80,10,1,40.25,3.03,4827934.01,6.86,Medium,2185,No,No,Canada,PG,25645273.84,41.79868538999313,1.4179868538999314,Medium,Short,Fall,65,Flop
Movie_1502,6891484.72,Horror,Japanese,113,2,12,85.46,8.94,1799720.81,6.69,High,3775,No,No,Germany,A,8661266.82,25.680708467129858,1.2568070846712986,Low,Standard,Winter,68,Super Hit
Movie_1503,22063467.75,Fantasy,Tamil,110,9,16,86.08,8.26,2768955.71,6.03,Medium,4664,No,No,France,U,95611802.74,333.3489360030451,4.333489360030451,Medium,Standard,Fall,75,Blockbuster
Movie_1504,20654949.66,Mystery,Spanish,132,12,12,67.08,5.32,5449395.16,4.88,Medium,4302,No,Yes,Germany,UA,61005582.95,195.35575711492683,2.9535575711492683,Medium,Long,Winter,62,Average
Movie_1505,112409983.82,Sci-Fi,Korean,122,7,5,61.72,9.14,31944663.86,9.63,Low,985,No,No,Japan,R,602875356.75,436.31833780473903,5.36318337804739,Blockbuster,Long,Summer,77,Super Hit
Movie_1506,13347316.01,Romance,Korean,132,4,6,92.88,5.21,3437629.11,5.14,Medium,3689,No,No,India,UA,62053863.2,364.91641580605693,4.649164158060569,Medium,Long,Spring,74,Average
Movie_1507,49727235.59,Adventure,French,177,6,12,73.38,7.02,17935472.2,6.78,Low,4386,No,No,Japan,R,282878045.96,468.8593838039248,5.688593838039248,Medium,Epic,Summer,78,Blockbuster
Movie_1508,6775631.77,Fantasy,Telugu,103,8,8,80.09,3.77,2986941.35,5.08,Medium,2666,No,Yes,South Korea,R,17688827.82,161.0653651268301,2.610653651268301,Low,Standard,Summer,75,Average
Movie_1509,9469281.99,Thriller,Hindi,128,4,23,93.98,6.58,2638772.28,7.4,Medium,4613,No,No,UK,R,43446692.13,358.8171751129781,4.5881717511297815,Low,Long,Spring,73,Blockbuster
Movie_1510,14604713.08,Animation,Spanish,115,9,16,52.94,8.25,6747969.17,8.9,Medium,2398,No,No,Canada,PG-13,130405663.7,792.901236646547,8.92901236646547,Medium,Standard,Fall,72,Blockbuster
Movie_1511,15087615.32,Sci-Fi,Korean,88,6,1,60.75,5.61,5602181.3,7.69,Low,3370,Yes,Yes,South Korea,UA,71856633.0,376.26236138687557,4.762623613868755,Medium,Short,Summer,77,Super Hit
Movie_1512,15307495.84,Crime,Hindi,117,3,21,68.17,6.63,6957665.47,4.65,Medium,3616,Yes,No,USA,PG,126305322.21,725.1207351626495,8.251207351626496,Medium,Standard,Spring,65,Blockbuster
Movie_1513,44814167.89,Romance,French,148,12,27,36.6,5.45,21184813.12,9.31,Low,2247,No,No,India,R,252369718.28,463.1471701080379,5.631471701080379,Medium,Long,Winter,74,Blockbuster
Movie_1514,5584489.98,Animation,Spanish,98,9,22,59.37,5.19,2046894.08,6.7,High,4046,No,No,India,A,13427892.44,140.4497543748838,2.404497543748838,Low,Standard,Fall,72,Hit
Movie_1515,15706457.45,Thriller,Hindi,153,6,28,42.77,9.33,2519897.92,4.04,Medium,2702,No,No,Germany,A,82748473.79,426.84365047574755,5.268436504757475,Medium,Epic,Summer,73,Super Hit
Movie_1516,9443092.86,Thriller,French,146,9,17,48.06,6.27,2607181.4,6.0,Medium,1785,Yes,No,India,U,29971535.49,217.3910913971463,3.173910913971463,Low,Long,Fall,73,Super Hit
Movie_1517,17926906.81,Horror,Telugu,165,8,11,56.59,8.03,6344779.3,8.07,High,1488,No,No,France,G,27459388.85,53.174159608408225,1.5317415960840823,Medium,Epic,Summer,68,Average
Movie_1518,4077251.64,Horror,Japanese,95,6,13,56.85,9.66,997849.91,5.42,Low,3692,Yes,Yes,Japan,G,20871798.82,411.90852718621994,5.1190852718621995,Low,Standard,Summer,68,Blockbuster
Movie_1519,15664627.17,Crime,Hindi,130,8,14,47.0,5.18,2251845.0,4.69,Medium,1234,Yes,Yes,Canada,UA,22276472.1,42.20876027399254,1.4220876027399254,Medium,Long,Summer,65,Flop
Movie_1520,29865048.19,Crime,English,119,9,12,62.79,5.51,4618521.28,9.48,Medium,2339,No,Yes,India,PG,94485500.83,216.3748480460764,3.163748480460764,Medium,Standard,Fall,65,Average
Movie_1521,18530703.88,Adventure,English,158,8,16,49.25,3.65,7120643.69,6.37,Medium,3817,No,No,Germany,PG-13,49349225.71,166.31058393449436,2.6631058393449436,Medium,Epic,Summer,78,Hit
Movie_1522,35423111.13,Drama,French,86,3,2,20.11,3.22,6425008.07,7.42,Medium,2786,No,No,USA,A,23288423.87,-34.256413039122016,0.6574358696087799,Medium,Short,Spring,70,Flop
Movie_1523,15893219.05,Drama,Japanese,164,2,17,67.61,8.09,2854470.17,6.16,High,902,Yes,No,Japan,R,80538314.42,406.74639395975606,5.067463939597561,Medium,Epic,Winter,70,Average
Movie_1524,16691163.08,Comedy,Korean,129,9,13,22.32,5.83,5988788.72,4.76,High,1075,Yes,Yes,South Korea,UA,52565874.52,214.93236431789754,3.1493236431789753,Medium,Long,Fall,80,Flop
Movie_1525,52758549.21,Comedy,Japanese,157,3,27,91.67,3.41,9274319.5,6.37,Medium,4989,No,No,South Korea,A,224630207.56,325.77025131203374,4.257702513120337,High,Epic,Spring,80,Super Hit
Movie_1526,74554575.14,Fantasy,Tamil,124,12,26,22.75,4.84,11001022.31,4.59,High,3221,No,No,Germany,A,178326090.7,139.1886619501699,2.391886619501699,High,Long,Winter,75,Flop
Movie_1527,22550047.14,Drama,French,152,12,15,32.83,7.22,8096097.83,5.66,High,1103,No,No,Canada,A,28769527.16,27.580785004070723,1.2758078500407073,Medium,Epic,Winter,70,Flop
Movie_1528,17350877.94,Thriller,Telugu,144,3,29,84.83,3.89,2863334.97,7.26,Low,3309,No,Yes,South Korea,PG,86505857.53,398.5676104064622,4.985676104064622,Medium,Long,Spring,73,Super Hit
Movie_1529,34115738.53,Mystery,Telugu,163,3,27,35.84,5.7,14403208.3,6.24,Medium,4812,No,No,UK,R,168048340.48,392.58303563390564,4.925830356339056,Medium,Epic,Spring,62,Super Hit
Movie_1530,38342725.65,Fantasy,French,92,4,12,66.55,9.0,15697163.01,5.19,Medium,642,No,Yes,France,PG-13,121586449.64,217.10434659722742,3.1710434659722737,Medium,Standard,Spring,75,Average
Movie_1531,22206748.34,Sci-Fi,Spanish,119,4,29,87.97,9.7,6620694.53,5.26,Medium,2772,No,Yes,South Korea,A,125230467.42,463.92978162601185,5.639297816260118,Medium,Standard,Spring,77,Blockbuster
Movie_1532,10113170.8,Fantasy,Tamil,156,7,22,52.51,3.42,2608443.9,4.79,High,4741,No,No,France,A,29586102.84,192.5502142216366,2.9255021422163656,Medium,Epic,Summer,75,Average
Movie_1533,22197966.98,Crime,Spanish,157,7,15,21.91,3.63,2939465.03,4.34,Medium,998,No,Yes,Germany,G,34577775.15,55.77000894340459,1.5577000894340458,Medium,Epic,Summer,65,Flop
Movie_1534,20022964.49,Action,Spanish,116,1,28,48.48,3.69,7823725.0,8.27,Low,3261,No,Yes,South Korea,UA,107679016.03,437.77759074475597,5.3777759074475595,Medium,Standard,Winter,85,Super Hit
Movie_1535,17460085.31,Crime,Japanese,148,4,11,77.64,3.81,2731249.75,4.76,Medium,3150,No,No,India,A,10109109.52,-42.10160293884612,0.5789839706115388,Medium,Long,Spring,65,Flop
Movie_1536,7264125.25,Horror,English,145,7,7,95.72,5.86,3277093.89,8.67,High,4271,No,Yes,South Korea,PG-13,35114567.21,383.39705059463284,4.833970505946328,Low,Long,Summer,68,Super Hit
